ID,"input word",pronounce,part-of-speech,translation,synonyms,alt-synonyms
27572,"bad guy",,,"rossz fiú",,
27573,"bad habit",,,"rossz szokás",,
27574,"bad hat",,,Rossz,,
27575,"bad humor",,,"rossz humor",,
27576,"bad influence",,,"rossz hatás",,
27577,"bad job",,adjective,"rossz munka",,"nem jó munka"
27578,"bad language",,noun,"csúnya beszéd",,"rossz nyelv"
27579,"bad lead",,,"rossz vezetés",,
27580,"bad luck",,noun,balszerencse,"misfortune|ill luck|mischance|misadventure|deuce",
27581,"bad manners",,noun,"rossz szokások",misbehavior|misconduct|impoliteness|indiscretion|indelicacy,"rossz modor|neveletlenség"
27582,"bad money",,,"rossz pénz",,
27583,"bad mood",,,rosszkedv,,
27584,"bad move",,,"rossz mozdulat",,
27585,"bad name",,,"rossz név",,
27586,"bad news",,,"rossz hírek",,
27587,"bad odor",,,"rossz szag",,
27588,"bad off",,,rossz,,
27589,"bad opinion",,,"rossz vélemény",,
27590,"bad peri",,,"rossz peri",,
27591,"bad person",,,"rossz ember",,
27592,"bad poetry",,,"rossz költészet",,
27593,"bad press",,,"rossz sajtó",,
27594,"bad rap",,,"rossz repp",,
27595,"bad reputation",,,rosszhírű,,
27596,"bad scene",,,"rossz jelenet",,
27597,"bad second",,,"rossz második",,
27598,"bad situation",,,"rossz szituáció",,
27599,"bad smell",,,"rossz szag",,
27600,"bad spirit",,,"rossz szellem",,
27601,"bad taste",,,"rossz íz",,
27602,"bad temper",,,"rossz viszony",,
27603,"bad tempered",,adjective,"rossz edzett","moody|in a bad temper|bad-tempered|ill-tempered|ill-humored|ill-humoured",rosszkedvű
27604,"bad tempered person",,,"rossz edzett személy",,
27605,"bad to the bone",,,"velőig rossz",,
27606,"bad trip",,,"rossz utazás",,
27607,"bad turn",,,"rossz fordulat",,
27608,"bad vibes",,,"rossz hangok",,
27609,"bad will",,,"rossz akarat",,
27610,"bad woman",,,"rossz nő",,
27611,"bad word",,,"rossz szó",,
27612,badass,ˈbadˌas,,badass,,
27613,badge,baj,noun,jelvény,insignia|symbol|emblem|allegory|stamp,jelkép|bélyeg
27614,"badge of infamy",,,"hírhedt jelvény",,
27615,"badge of office",,,"irodai jelvény",,
27616,badger,ˈbajər,noun,borz,brock,
27617,badgered,ˈbajər,verb,nyaggatta,harass|pester|bother|importune|beset|badger|annoy|vex|aggravate|rile|irk|badger,zaklat|bosszant
27618,badgerer,,,badgerer,,
27619,badgering,,verb,badgering,harass|pester|bother|importune|beset|molest|annoy|vex|aggravate|rile|irk|fret,zaklat|bosszant
27620,badges,,noun,jelvények,badge|insignia|symbol|emblem|allegory|badge|stamp|badge,jelvény|jelkép|bélyeg
27621,badland,,,badland,,
27622,badlands,ˈbadˌlandz,noun,"terméketlen vidék",,
27623,"badly dressed",,,"rosszul öltözött",,
27624,"badly off",,,rosszul,,
27625,bad-mannered,,,"rossz modorú",,
27626,badmouth,,verb,kritizál,criticize,
27627,badmouthed,,verb,badmouthed,criticize|badmouth,kritizál
27628,badmouthing,,verb,badmouthing,criticize|badmouth,kritizál
27629,bad-mouthing,,,leszólni,,
27630,bad-natured,,,"Rossz indulatú",,
27631,bad-tempered,,adjective,rosszkedvű,"moody|in a bad temper|ill-tempered|ill-humored|ill-humoured",
27632,bad-to-the-bone,,,"velőig rossz",,
27633,bae,,,bae,,
27634,Baedeker,,,Baedeker,,
27635,baffler,,noun,"fényelnyelő lemez",,
27636,baffling,ˈbafəliNG,adjective,"zavarba ejtő",mysterious|uncanny|enigmatic|cryptic|secret,rejtélyes
27637,bafflingly,,,"zavarba ejtő",,
27638,baft,,,baft,,
27639,"bag and baggage",,,"táska és poggyász",,
27640,"bag lady",,,"táska hölgy",,
27641,"bag of bones",,noun,csontkollekció,,
27642,"bag of tricks",,,trükköt,,
27643,"bag of wind",,,"táska szél",,
27644,bagatelles,ˌbagəˈtel,noun,bagatell,trifle|triviality|jot|pettiness|paucity|bagatelle,csekélység
27645,bagel,ˈbāgəl,noun,"bécsi kifli",,
27646,bagful,,noun,"egy zsáknyi",,
27647,baggage,ˈbagij,noun,poggyász,luggage|pack|package|luggage|pack|packet|bundle,csomag
27648,"baggage car",,,"poggyász autó",,
27649,baggala,,,baggala,,
27650,bagged,,verb,zsákolt,"bag|bag|get on to",bezsebel|megkaparint
27651,bagger,,noun,"zsákoló cséplőgépen",,
27652,baggies,ˈbagē,,baggies,,
27653,bagginess,,,bagginess,,
27654,bagging,ˈbagiNG,noun,zsákolás,,
27655,baggy,ˈbagē,adjective,buggyos,,
27656,bagman,"-mən,ˈbagˌman",noun,ügynök,agent|broker|spy|solicitor|factor,
27657,bagpipe,ˈbagˌpīp,noun,duda,horn,
27658,bagpiper,,noun,dudás,piper,
27659,bagpipes,,noun,duda,horn|bagpipe,
27660,bags,,noun,táskák,"bag|satchel|bag|sack|poke|bag|sac|pouch|purse|air sickness bag|bag",táska|zsák|zacskó|szatyor
27661,"bags of",,adverb,táskák,"a lot of|a great deal|loads of|heaps of|a great many",rengeteg
27662,"bags of money",,,pénztárcák,,
27663,baguette,baˈget,,baguette,,
27664,baguio,,,baguio,,
27665,"bail bond",,,óvadék,,
27666,"bail bondsman",,,óvadék,,
27667,"bail one out",,,óvadékot,,
27668,"bail out",,verb,óvadékot,"cut it",meglóg
27669,bailer,,noun,kezes,guarantor|guarantee|surety|bail|sponsor,
27670,bailey,ˈbālē,,bailey,,
27671,bailiff,ˈbālif,noun,végrehajtó,executor,törvényszolga
27672,bailing,,verb,Bailing,deposit|consign|bail,"letétbe helyez"
27673,bailsman,,noun,kezes,guarantor|guarantee|surety|bail|sponsor,
27674,bairn,be(ə)rn,noun,kisgyermek,infant,
27675,"bait and switch",,,"csalit és kapcsolót",,
27676,"bait the hook",,,"csalik a horog",,
27677,bait-and-switch,,,"csali-és switch",,
27678,baited,,verb,csalétek,"bait|inveigle|lure|coax|bait|harass|pester|bother|importune|beset|molest|bait|chase|persecute|pursue|hunt|prosecute|gun for","csalogat|magához édesget|zaklat|etet lovat útközben|üldöz"
27679,"baited trap",,,"csalitott csapda",,
27680,baiting,,verb,csali,"bait|inveigle|lure|coax|bait|harass|pester|bother|importune|beset|molest|bait|chase|persecute|pursue|hunt|prosecute|gun for","csalogat|magához édesget|zaklat|etet lovat útközben|üldöz"
27681,baize,bāz,noun,"durva szövet",,
27682,bake,bāk,verb,süt,fry|roast|fry|burn|sting,sül|éget
27683,baked,bākt,adjective,sült,roast|fried|roasted,sütött
27684,"baked clay",,,"sült agyag",,
27685,bakehouse,ˈbākˌhous,noun,sütöde,,
27686,baker,ˈbākər,noun,pék,,
27687,bakeshop,ˈbākˌSHäp,,Pékség,,
27688,baking,,noun,sütés,frying|roasting|cooking|bake|burn,kiégetés
27689,"baking powder",,,sütőpor,,
27690,baksheesh,"bakˈSHēSH,ˈbakSHēSH",noun,baksis,bakshish,
27691,bakshis,Bakshis,,bakshis,,
27692,bakshish,,,baksis,,
27693,balaclava,ˌbaləˈklävə,,maszk,,
27694,balada,,,ballada,,
27695,balalaika,ˌbaləˈlīkə,noun,balalajka,,
27696,"balance due",,,egyenlege,,
27697,"balance rudder",,,"egyensúlyi kormánylapát",,
27698,"balance weight",,,"mérleg súlya",,
27699,balancer,,noun,egyensúlyozó,,
27700,balancing,,verb,kiegyensúlyozó,pay|offset|equalize|balance|level|compensate|balance|heft|measure,kiegyenlít|mérlegel
27701,balconied,,adjective,erkélyes,,
27702,balconies,ˈbalkənē,noun,erkélyek,balcony|gallery,erkély
27703,baldachin,ˈbôldəkin,noun,baldachin,canopy|tester,
27704,baldaquin,,,baldachin,,
27705,balderdashing,,,balderdashing,,
27706,bald-headed,,adjective,"kopasz fejű",,
27707,baldly,,adverb,nyíltan,openly|outright|overtly|honestly|sincerely|sincerely|honestly|truly|heartily|outright,őszintén
27708,baldness,,noun,kopaszság,calvities|bleakness|barrenness|aridity,sivárság
27709,bald-pated,,,"kopasz pated",,
27710,baldric,ˈbôldrik,,kardszíj,,
27711,bale,bāl,noun,bála,package,
27712,"bale out",,,bála,,
27713,balefire,,,sík,,
27714,bale-fire,,noun,"bála tűz","bonfire|bale fire|bale fire|beacon",máglya|jelzőtűz
27715,balefully,,,baljóslatúan,,
27716,balefulness,,,balefulness,,
27717,balistraria,,,balistraria,,
27718,balize,,,jelzők,,
27719,Balkan,,adjective,balkán,,
27720,balked,,adjective,akadályozott,,
27721,balking,,verb,balking,overshoot|balk|prevent|restrain|hinder|prohibit|stymie|deny,"baklövést csinál|megakadályoz"
27722,"ball and chain",,,"labda és lánc",,
27723,"ball bullet",,,"golyó golyó",,
27724,"ball cartridge",,noun,"éles töltény","live cartridge|live ammunition|live cartridge","éles lőszer"
27725,"ball club",,,"labda klub",,
27726,"ball cock",,noun,"golyós szelep",,"úszógolyós vízelzáró csap"
27727,"ball game",,,labdajáték,,
27728,"ball lightning",,,"labda villám",,
27729,"ball of fire",,,tűzgolyó,,
27730,"ball the jack",,,"labda a jack",,
27731,"ball up",,,"labdát fel",,
27732,"ball valve",,,golyóscsap,,
27733,"ballad maker",,,balladakészítő,,
27734,"ballad monger",,,baladja,,
27735,ballade,,,ballada,,
27736,balladeer,ˌbaləˈdi(ə)r,,balladáinak,,
27737,balladier,,,balladier,,
27738,balladist,,,balladist,,
27739,balladmonger,,,balladmonger,,
27740,balladry,ˈbalədrē,,balladai,,
27741,ballast,ˈbaləst,noun,ballaszt,"gravel|pebble|scree|weight|plummet|dead weight|gravel|burden|load|freight|cargo|charge",kavics|nehezék|kavicságy|sóder|fenéksúly|teher|jellemszilárdság
27742,ballata,,,ballada,,
27743,ball-breaker,,,ball-megszakító,,
27744,balled,,verb,földlabdás,"ball|reel up|clew",felgombolyít
27745,balled-up,,,elhúzódott,,
27746,baller,ˈbôlər,,baller,,
27747,ballet,"baˈlā,ˈbalā",noun,balett,"corps de ballet",balettkar
27748,balletomane,,,"balett rajongó",,
27749,ballgame,,,labdajáték,,
27750,balling,,verb,Balling,"ball|reel up|clew",felgombolyít
27751,ballista,bəˈlistə,,ballista,,
27752,ballock,,,ballock,,
27753,Ballocks,,,Ballocks,,
27754,ball-of-wax,,,labda-of-viasz,,
27755,ballonet,,,ballon,,
27756,"balloon bomb",,,"léggömb bomba",,
27757,ballooned,bəˈlo͞on,verb,tételszámmal,"inflate|blow up|balloon|puff up|distend",felfúj
27758,ballooning,bəˈlo͞oniNG,verb,ballonos,"inflate|blow up|balloon|puff up|distend",felfúj
27759,balloonist,,noun,léghajós,aeronaut,
27760,balloter,Bāllōtēra,,Ballotera,,
27761,balloting,,,Szavazni,,
27762,"ballpark figure",,noun,"becslési adat",,
27763,ballplayer,,,ballplayer,,
27764,"ballpoint pen",,,golyóstoll,,
27765,ballproof,,,ballproof,,
27766,ballroom,"-ˌro͝om,ˈbôlˌro͞om",noun,bálterem,,
27767,balls,,,golyó,,
27768,"balls up",,,"golyók fel",,
27769,ball-shaped,,,"gömb alakú",,
27770,bally,,adjective,nyavalyás,bloody|potty,
27771,"ballyhoo artist",,,"ballyhoo művész",,
27772,"ballyhoo man",,,"ballyhoo ember",,
27773,ballyhooed,,,Híres,,
27774,ballyhooing,ˈbalēˌho͞o,,ballyhooing,,
27775,ballyrag,,verb,bosszant,annoy|vex|aggravate|rile|irk,
27776,balmier,,,balmier,,
27777,balneae,,,balneae,,
27778,balneal,,,gyógyszolgáltatások,,
27779,balneum,,,Balneum,,
27780,balsa,ˈbôlsə,,Balsa,,
27781,balsam,ˈbôlsəm,noun,balzsam,balm|unguent|balm,gyógyír
27782,balsamic,,,balzsamos,,
27783,baluster,ˈbaləstər,noun,tartóoszlop,,
27784,balusters,,noun,balkonok,baluster,tartóoszlop
27785,balustrades,baləˈstrād,noun,korlát,"railing|barrier|rail|handrail|balustrade|bar|railing|elbow rest|handrail|guard rail|banisters|balustrade",karfa
27786,bama,,,bama,,
27787,bamboozled,,verb,bamboozled,"mislead|misguide|astray|hoodwink|bamboozle|mystify|bamboozle|quack|hoodwink|dupe|cheat|diddle|bluff|take in",félrevezet|elámít|rászed
27788,bamboozler,,,bamboozler,,
27789,bamboozling,bamˈbo͞ozəl,verb,bamboozling,mislead|misguide|astray|hoodwink|bamboozle|mystify|bamboozle|quack|hoodwink|dupe|cheat|diddle|bluff|bamboozle,félrevezet|elámít|rászed
27790,banally,,,banálisan,,
27791,banana,bəˈnanə,noun,banán,,
27792,bananas,,noun,banán,banana,
27793,banausic,"-sik,bəˈnôzik",,banausic,,
27794,"band of color",,,színsáv,,
27795,"band of colour",,,színsáv,,
27796,"band of hope",,,reménysáv,,
27797,"band shell",,,"sáv héj",,
27798,"band together",,verb,csoportosul,"group|flock together|league|cooperate|confederate|gang up on",szövetkezik
27799,bandaged,,verb,bekötött,bandage|swaddle|bandage|swathe,bekötöz|bepólyáz
27800,bandaging,,verb,lekötés,bandage|swaddle|bandage|swathe,bekötöz|bepólyáz
27801,Band-Aid,"ˈband ˌād",,Sebtapasz,,
27802,"band-aid solution",,,"sáv-segítő megoldás",,
27803,bandeau,banˈdō,noun,hajszalag,headband|snood,
27804,"banded together",,,együtt,,
27805,bandelet,,,bandelet,,
27806,bandelette,,,szalag,,
27807,bander,,,kötszer,,
27808,banderilla,,,banderillát,,
27809,banding,ˈbandiNG,verb,sávozás,"link|joint|colligate|bond|join up|brace|band","összeköt|sávokkal ellát"
27810,bandit,ˈbandit,noun,bandita,"brigand|gangsman|gunnel|high-binder|hold-up man|highwayman|footpad|outrider|brigand|bandolero",útonálló
27811,banditry,,,banditizmus,,
27812,bandlet,,,bandlet,,
27813,bandog,ˈbanˌdôg,noun,"láncos kutya",,
27814,bandrol,,,bandrol,,
27815,bands,,noun,sávok,band|orchestra|bar|band|lane|strip|stripe|zone|band|gang|troop|band|ensemble|group|tape|ribbon|strip|band|fillet|riband|packet|band|truss|fascicle,zenekar|sáv|banda|együttes|szalag|köteg
27816,bandsman,ˈbandzmən,noun,zenész,"musician|player|performer|instrumentalist|music player",
27817,bandstand,ˈbandˌstand,noun,"zenekari pavilon",,
27818,"bandy words",,,"bandy szavak",,
27819,bandy-legged,,adjective,ó-lábú,bow-legged,
27820,baned,,,baned,,
27821,banefully,,,banefully,,
27822,banemalenteous,,,banemalenteous,,
27823,banemalenty,,,banemalenty,,
27824,"bang away",,,"bumm el",,
27825,"bang into",,,"bang be",,
27826,"bang on about",,,"bumm van",,
27827,"bang out",,,"bumm ki",,
27828,"bang up",,,felrobbant,,
27829,"bang up to date",,,naprakész,,
27830,banged,,verb,bevágta,bang|snap|bang|beat|bat|strike|slog|knock|bang,becsapódik|csattan|üt
27831,banger,ˈbaNGər,,banger,,
27832,bangers,ˈbaNGər,,durranók,,
27833,banging,,verb,dörömböl,bang|snap|bang|beat|bat|strike|slog|knock|bang,becsapódik|csattan|üt
27834,bangingly,,,bangingly,,
27835,bangor,ˈbaNGgər,,bangor,,
27836,bangs,,noun,frufru,quiff,
27837,bangtail,ˈbaNGˌtāl,,bangtail,,
27838,bangup,,,bangup,,
27839,banian,"Bā nián",,"Nyolc év",,
27840,banished,,verb,száműzte,"banish|relegate|exile|ostracize|deport|outlaw|chase away|oust|banish|dispel|put away|eject",száműz|elűz
27841,banishing,,verb,száműzve,"banish|relegate|exile|ostracize|deport|outlaw|chase away|oust|banish|dispel|put away|eject",száműz|elűz
27842,banisters,,noun,korlát,"railing|barrier|rail|handrail|balustrade|railing|elbow rest|handrail|guard rail|balustrade",karfa
27843,banjo,ˈbanjō,noun,bendzsó,,
27844,banjoist,,,banjoist,,
27845,"bank accountant",,,"banki könyvelő",,
27846,"bank bill",,,bankszámlát,,
27847,"bank check",,,"banki ellenőrzés",,
27848,"bank clerk",,,banktisztviselő,,
27849,"bank closing",,,"banki zárás",,
27850,"bank draft",,,"banki tervezet",,
27851,"bank examiner",,,bankvizsgálat,,
27852,"bank holiday",,,ünnepnap,,
27853,"bank note",,noun,bankjegy,banknote|bill|banknote|bill,címlet
27854,"bank on",,verb,"bank be",trust|confide,bízik
27855,"bank robbery",,,bankrablás,,
27856,"bank slope",,,"bank lejtője",,
27857,"bank vault",,,"Bank széf",,
27858,bankable,ˈbaNGkəbəl,,bankképes,,
27859,banked,,,dönthető,,
27860,banker,ˈbaNGkər,noun,bankár,"financier|money agent",
27861,"banker's bill",,,"bankár számlát",,
27862,banking,ˈbaNGkiNG,noun,banki,roll|canting,bankügylet|dőlés
27863,"banking engine",,,"banki motor",,
27864,bank-note,,noun,bankjegy,banknote|bill|banknote|bill,címlet
27865,banknotes,,,bankjegyek,,
27866,bankrolling,,,bankrolling,,
27867,"bankruptcy sale",,,csődeladás,,
27868,bankrupted,,,becsődölt,,
27869,banlieue,,,külvárosok,,
27870,banneret,,,zászló,,
27871,bannerette,,,zászlócska,,
27872,bannerol,,,bannerol,,
27873,banns,banz,noun,"házasulandók kihirdetése",,
27874,banqueting,,verb,bankett,regale|banquet,lakomázik
27875,banquette,,,ülés,,
27876,banshee,ˈbanSHē,,banshee,,
27877,bant,,,szalag,,
27878,bantamweight,ˈbantəmˌwāt,,Harmatsúly,,
27879,banterer,,,banterer,,
27880,banters,ˈbantər,verb,banters,rib|banter|jape|banter|dally|banter,heccel|évődik|enyeleg
27881,bantling,,,beállási,,
27882,bants,,,Bants,,
27883,banty,banatee,,Páros,,
27884,banzai,Banzai,,Banzai,,
27885,baptise,,,baptise,,
27886,"baptism name",,,"keresztelési név",,
27887,baptismal,,adjective,keresztelési,,
27888,"baptismal font",,,"Keresztelő betűtípus",,
27889,"baptismal name",,,"keresztelő neve",,
27890,baptist,ˈbaptist,noun,baptista,,
27891,baptistery,ˈbaptəstrē,noun,keresztelőkápolna,baptistry,
27892,baptistry,,noun,keresztelőkápolna,baptistery,
27893,baptized,,verb,megkeresztelt,baptize|christen|dedicate|sanctify|consecrate|baptize|christen,megkeresztel|felszentel
27894,baptizer,,,Keresztelõ,,
27895,baptizes,"bapˈtīz,ˈbapˌtīz",verb,keresztel,baptize|christen|dedicate|sanctify|consecrate|baptize|christen,megkeresztel|felszentel
27896,baptizing,,noun,keresztelés,baptism,
27897,"bar billiards",,,"bár biliárd",,
27898,"bar fly",,,"bár repül",,
27899,"bar magnet",,,"bár mágnes",,
27900,"bar out",,,ki,,
27901,"bar room",,,bárszoba,,
27902,"bar shot",,,"sáv lövés",,
27903,"bar sinister",,,"bár baljós",,
27904,barbarically,,,barbár,,
27905,barbarism,ˈbärbəˌrizəm,noun,barbárság,roughness|coarseness|brutality|scurrility,durvaság
27906,barbarize,ˈbärbəˌrīz,,barbarize,,
27907,barbarously,,,barbár,,
27908,"Barbary pirate",,,"Barbári kalóz",,
27909,barbe,,,szakáll,,
27910,barbecue,ˈbärbiˌkyo͞o,noun,"kerti sütés",,"flekken|ökörsütés|nyárson sütés|lacipecsenye"
27911,barbecued,,adjective,"roston sült",,
27912,barbecuing,ˈbärbiˌkyo͞o,,grillezés,,
27913,barbel,ˈbärbəl,,márna,,
27914,barbell,ˈbärˌbel,noun,súlyzó,"dumb bell",
27915,barbellate,,,barbellate,,
27916,"barber chair",,,fodrászszék,,
27917,"barber shop",,noun,fodrászat,barbery,"férfi fodrászat"
27918,barbered,,,barbered,,
27919,barbering,,,borotválkozás,,
27920,barbers,,,borbélyok,,
27921,barbershop,ˈbärbərˌSHäp,noun,fodrászat,"barber shop|barbery","férfi fodrászat"
27922,barbican,ˈbärbikən,,barbican,,
27923,barbiturate,"-əˌrāt,bärˈbiCHərit",noun,"bárbitúr tartalmú altatósav",,
27924,barbiturism,,,barbiturism,,
27925,barbs,,noun,horgokat,barb,"horgas vég"
27926,barbule,baarabule,,Barbule,,
27927,barcarole,ˈbärkəˌrōl,noun,"velencei gondolás dal",barcarolle,
27928,barcode,ˈbärˌkōd,,vonalkód,,
27929,barde,,,Barde,,
27930,barder,baardar,,börtönőr,,
27931,bardish,,,bardish,,
27932,"bare bones",,,"csupasz csontok",,
27933,"bare skin",,,"csak a bőr",,
27934,bare-ass,,,"csupasz seggét",,
27935,bare-assed,,,"csupasz szar",,
27936,barebones,,,"csupasz csontok",,
27937,bare-bones,,,"csupasz csontok",,
27938,bared,,verb,csupasz,bare|bare,lemeztelenít|lekopaszít
27939,"bared teeth",,,"fogazott fogak",,
27940,"barefaced liar",,,"meztelenül hazug",,
27941,barefacedly,,,barefacedly,,
27942,barefacedness,,,barefacedness,,
27943,bare-handed,,adjective,"kesztyű nélküli",barehanded,
27944,bare-knuckle,,,"csupasz csülök",,
