ID,"input word",pronounce,part-of-speech,translation,synonyms,alt-synonyms
13119,meticulous,məˈtikyələs,adjective,aprólékos,detailed|exhaustive|particular|scrupulous,aggályoskodó
13120,meticulousness,,noun,aprólékosság,,aggodalmaskodás
13121,metier,,noun,hivatás,profession|vocation|function,
13122,metric,ˈmetrik,adjective,metrikus,,"méter rendszerű|méter-"
13123,metrical,ˈmetrikəl,adjective,időmértékes,mensural,verselési|mértékes
13124,metropolis,məˈträp(ə)ləs,noun,világváros,,metropolis
13125,metropolitan,ˌmetrəˈpälitn,adjective,nagyvárosi,,fővárosi
13126,mettlesome,ˈmetlsəm,adjective,heves,intense|heated|impetuous|hot|vehement|fiery|igneous|heated|mettled,tüzes
13127,"mew up",,,felfelé,,
13128,mewl,,,nyögdécsel,,
13129,"mexican standoff",,,"mexikói standoff",,
13130,"mickey mouse",,,"Mickey egér",,
13131,microminiature,,,microminiature,,
13132,microscopic,ˌmīkrəˈskäpik,adjective,mikroszkopikus,microscopical|tiny|diminutive|infinitesimal|wee|teeny,parányi
13133,microscopical,,adjective,mikroszkopikus,microscopic|tiny|diminutive|microscopic|infinitesimal|wee,parányi
13134,mid,mid,adjective,középső,middle|median|intermediate|medial|mesial,"középen levő"
13135,midday,ˈmidˈdā,adjective,déli,south|southern|southerly|southron|meridian,
13136,middle,ˈmidl,adjective,középső,median|mid|intermediate|medial|mesial|central|median,közép-
13137,"middle ground",,,középutat,,
13138,middleman,ˈmidlˌman,noun,közvetítő,intermediary|mediator|intermediate|broadcaster|negotiator|distributor,viszonteladó
13139,middle-of-the-road,,adjective,"az út közepe",,harmadikutas
13140,middle-of-the-roader,,,közép-of-the-roader,,
13141,middling,"ˈmidliNG,ˈmidlin",adjective,közepes,medium|moderate|average|mediocre|mean|mediocre|indifferent,középszerű
13142,middlingly,,,middlingly,,
13143,midget,ˈmijit,noun,törpe,dwarf|gnome|pygmy|manikin|lilliputian|midge,"aprótermetű személy"
13144,midmost,ˈmidˌmōst,,midmost,,
13145,midpoint,ˈmidˌpoint,,középpont,,
13146,midriff,ˈmidˌrif,noun,rekeszizom,diaphragm,"testhez simuló derékrész"
13147,midsection,ˈmidˌsekSHən,,hátához,,
13148,midsize,ˈmidsīz,,középméretű,,
13149,midsized,,,"közepes méretű",,
13150,midst,"midst,mitst",adverb,középen,"in the midst|in the middle",
13151,mien,,,arckifejezés,,
13152,miff,Maiph,,Maiph,,
13153,might,mīt,noun,esetleg,power|authority|empire|potency|ascendancy|force|power|strength|energy|stress|violence|rape|force|outrage,hatalom|erő|erőszak
13154,mightily,ˈmītl-ē,adverb,erőszakosan,violently,
13155,mighty,ˈmītē,adjective,hatalmas,powerful|huge|enormous|vast|giant|strong|intense|potent|sturdy|powerful,erős
13156,migrant,ˈmīgrənt,adjective,vándorló,wandering|migratory|vagabond|itinerant|rambling|vagrant|itinerant,kóborló
13157,migratory,ˈmīgrəˌtôrē,adjective,vándorló,wandering|migrant|vagabond|itinerant,költöző
13158,milady,,,"méltóságos asszony",,
13159,mild,mīld,adjective,enyhe,slight|bland|warm|genial|weak|fragile|weakly|low|faint,gyenge|szeli
13160,mile,mīl,noun,mérföld,,
13161,mileage,ˈmīlij,noun,távolság,distance|reach|fetch|remove|way,"mérföldteljesítmény|mérföldek száma|kilométerköltség"
13162,milepost,ˈmīlˌpōst,noun,milepost,"milestone|mile post|mile post",mérföldkő|kilométerkő
13163,milestone,ˈmīlˌstōn,noun,mérföldkő,"mile post|landmark|hoar stone|mete",határkő
13164,milieu,,,középső,,
13165,militance,,,harciasság,,
13166,militancy,,noun,harciasság,pugnacity|bellicosity,
13167,militant,ˈmilətənt,adjective,harcos,warlike|martial|bellicose|combative|pugnacious|active|activated|acting,harcias|küzdő|aktív
13168,militantness,,,militantness,,
13169,militarist,,noun,militarista,sabre-rattler,kardcsörtető
13170,military,ˈmiləˌterē,adjective,katonai,martial|GI|martial|wartime|warlike|martial|bellicose|militant|combative,hadi|harcias
13171,milk,milk,noun,tej,,"csalárdul szerzett haszon"
13172,milk-and-water,,adjective,ízetlen,tasteless|insipid|flavorless|flavourless|mawkish,
13173,mill,mil,noun,malom,gristmill|plant|factory|manufactory|factory|plant,üzem|gyár
13174,millions,,noun,"Több millió",million,millió
13175,milord,"mī-,məˈlôrd",noun,uram,mister,"angol úr|méltóságod"
13176,mime,mīm,noun,pantomim,pantomime,pantomimszínész
13177,mimetic,məˈmetik,adjective,utánzó,mimic|imitative|mimic|apish,majmoló
13178,mimic,ˈmimik,adjective,utánzó,mimetic|imitative|apish|mimetic|artificial|affected|sophisticated|unconstrained|factitious,majmoló|mesterkélt
13179,minatory,"ˈminəˌtôrē,ˈmī-",adjective,fenyegető,threatening|imminent|denunciatory|minacious,
13180,mince,mins,verb,finomkodik,"grind|run off",összevagdal|ledarál
13181,mincemeat,ˈminsˌmēt,noun,"vagdalt hús",force-meat|hamburger,
13182,mind,mīnd,noun,elme,nous|soul|spirit|psyche|conscience|spirit|ghost|intellect|wit|specter|meaning|intellect|reason|intelligence|comprehension|wit|intellect|brain|savvy|nous,lélek|szellem|értelem|ész
13183,mind-bending,,,pszichedelikus,,
13184,mind-blowing,,,eszméletlen,,
13185,mind-boggling,,,elképesztő,,
13186,minded,ˈmīndid,adjective,gondolkodású,liable|inclined|apt|given|inclinable,hajlamos
13187,minder,,,kevesebb,,
13188,mindful,ˈmīndfəl,adjective,figyelmes,attentive|observant|thoughtful|perceptive|open-eyed|careful|attentive|solicitous|heedful|regardful|obedient|submissive|biddable|observant|deferential,gondos|engedelmes
13189,mindfulness,ˈmīndfəlnəs,,éberség,,
13190,mindless,ˈmīn(d)lis,adjective,értelmetlen,meaningless|pointless|unintelligible|unreasoned|unmeaning|careless|negligent|inadvertent|neglectful|regardless,gondatlan
13191,mindlessness,,,mindlessness,,
13192,mind-numbing,,,agyzsibbasztó,,
13193,"mind's eye",,,"elme szemét",,
13194,mine,mīn,pronoun,enyém,"of mine|my","az enyém|enyéim"
13195,mingle,ˈmiNGgəl,verb,keveredik,intermingle|mix|stir|shuffle|variegate|blunge,összevegyül|kever
13196,mingy,,,koszos,,
13197,miniature,"-ˌCHo͝or,ˈmin(ē)əCHər",adjective,miniatűr,lilliputian,kisméretű
13198,minimal,ˈminəməl,adjective,minimális,minimum|infinitesimal|vanishing|evanescent,elenyésző
13199,minimize,ˈminəˌmīz,verb,minimalizálása,disdain|dispraise,"minimalizál|minimálisra csökkent|lekicsinyel"
13200,minimum,ˈminəməm,adjective,minimális,minimal,minimum|legkevesebb
13201,minion,ˈminyən,noun,kegyenc,sucker|lickspittle,tányérnyaló
13202,minister,ˈminəstər,noun,miniszter,secretary|pastor|priest|clergyman|parson|churchman|registrar,lelkész|anyakönyvvezető
13203,"minister to",,,szolgálja,,
13204,ministerial,ˌminəˈsti(ə)rēəl,adjective,miniszteri,priestly|clerical|sacerdotal|cleric|parsonic,papi|anyakönyvvezetői
13205,ministry,ˈminəstrē,noun,minisztérium,"department|office|register office|registry","lelkészség|anyakönyvi hivatal"
13206,minor,ˈmīnər,adjective,kisebb,insignificant|unimportant|negligible|trivial|petty|small|little|low|petite|mite|subordinate|subordinated|dependent|inferior|ancillary,jelentéktelen|kicsi|alárendelt
13207,minority,məˈnôrətē,noun,kisebbség,pupilage|nonage,kiskorúság
13208,minstrel,ˈminstrəl,noun,vándorénekes,troubadour|lyrist,trubadúr|lantos
13209,minstrelsy,ˈminstrəlsē,noun,népdalköltészet,,
13210,mint,mint,noun,menta,mintage|coiner,pénzverde|pénzverő
13211,minus,ˈmīnəs,noun,mínusz,short,
13212,minuscule,"minˈəsˌkyo͞ol,ˈminəˌskyo͞ol",noun,kisbetű,,apróbetű|kurrens
13213,minute,"mīˈn(y)o͞ot,mə-,ˈminit",noun,perc,moment|instant|jiffy|trice|jiff|recording|record|memorandum|memo,pillanat|feljegyzés
13214,minutely,"mīˈn(y)o͞otlē,mə-",adjective,pillanatonként,,percenkénti
13215,minutest,,adjective,legapróbb,minute,percenként
13216,minx,miNGks,noun,"kikapós nő",,"kokett leány"
13217,miracle,ˈmirikəl,noun,csoda,wonder|marvel|prodigy|marvel,"csodálatos dolog"
13218,miraculous,məˈrakyələs,adjective,csodálatos,wonderful|marvelous|wondrous|admirable|portentous|metaphysical,természetfeletti
13219,mire,,,mire,,
13220,mirror,ˈmirər,noun,tükör,looking-glass|exemplar,példakép
13221,"mirror image",,,tükörkép,,
13222,mirth,mərTH,noun,vidámság,"cheerfulness|gaiety|glee|frolic|hilarity|cheerfulness|good humor|humor|exhilaration|fun|joy|pleasure|gladness|rejoicing|jubilation",jókedv|öröm
13223,mirthful,ˈmərTHfəl,adjective,vidám,cheerful|merry|hilarious|joyful|playful,
13224,mirthfully,,,mirthfully,,
13225,mirthfulness,,,mirthfulness,,
13226,miry,miry,,világok,,
13227,misadventure,ˌmisədˈvenCHər,noun,baleset,"accident|mishap|bad luck|misfortune|ill luck|mischance|deuce",balszerencse
13228,misanthrope,"ˈmisənˌTHrōp,ˈmiz",noun,embergyűlölő,misanthropist|misanthropist,emberkerülő
13229,misanthropic,ˌmisənˈTHräpik,adjective,embergyűlölő,,
13230,misapplication,,noun,"helytelen alkalmazás",abuse,
13231,misapply,ˌmisəˈplī,verb,"hibásan alkalmaz",misappropriate|peculate|embezzle,"hűtlenül kezel"
13232,misapprehend,ˌmisˌapriˈhend,verb,félreért,misunderstand|misinterpret|mishear|miscomprehend|misconceive,
13233,misapprehension,ˌmisˌapriˈhenSHən,noun,félreértés,misunderstanding|misreading|mistake|miscomprehension|cross-purposes|error|mistake|inaccuracy|fallacy|miscalculation,tévedés
13234,misappropriate,ˌmisəˈprōprēˌāt,verb,sikkaszt,embezzle|peculate|defalcate|misapply|peculate|embezzle,"hűtlenül kezel"
13235,misbegotten,ˌmisbəˈgätn,adjective,korcs,bastard|cur|illegal|illegitimate|unlawful|illegitimate,"törvénytelen|házasságon kívül született"
13236,misbehave,ˌmisbiˈhāv,verb,"illetlenül viselkedik",,neveletlenkedik
13237,misbehaving,,verb,viselkedő,misbehave|misbehave,"illetlenül viselkedik|neveletlenkedik"
13238,misbehavior,ˌmisbiˈhāvyər,noun,neveletlenség,"misconduct|bad manners|impoliteness|indiscretion|indelicacy|misbehaviour|misbehaviour","illetlen viselkedés|rosszalkodás"
13239,misbelief,ˌmisbəˈlēf,noun,tévhit,heterodoxy,"téves nézet"
13240,miscalculate,misˈkalkyəˌlāt,verb,téved,mistake|err,"elszámítja magát"
13241,miscalculation,ˌmisˌkalkyəˈlāSHən,noun,tévedés,error|mistake|inaccuracy|fallacy|misapprehension,"hibás számítás"
13242,miscarry,"misˈkarē,ˈmisˌkarē",verb,elvetél,"abort|disappear|miss the point|wide off the mark|miss|lose out","elvész|célt téveszt|kudarcot vall"
13243,miscellanea,ˌmisəˈlānēə,noun,"vegyes cikkek",,
13244,miscellaneous,ˌmisəˈlānēəs,adjective,vegyes,various|several|divers|multiform|mixed|assorted|composite|mingled|promiscuous|mixed|stirred|combined|mingled|impure,különféle|kevert
13245,miscellaneousness,,,miscellaneousness,,
13246,miscellany,"miˈselənē,ˈmisəˌlānē",noun,egyveleg,medley|farrago|pot-pourri|mix|mixture|blend|compound|admixture,"keverék|vegyes írások"
13247,mischance,misˈCHans,noun,balszerencse,"bad luck|misfortune|ill luck|misadventure|deuce|hard luck",pech
13248,mischief,ˈmisCHif,noun,baj,trouble|harm|misfortune|malady|woe|prank|freak|escapade|prat|lark,"csíny|rossz tréfa"
13249,mischievous,ˈmisCHivəs,adjective,csintalan,naughty|puckish|perky|naughty|prankish|tricksy|evil|wicked|vicious|bad|catty|noxious|nocuous|roguish,pajkos|gonosz|kártékony|betyárosan
13250,mischievousness,,noun,baj,trouble|harm|mischief|misfortune|malady,
13251,misconceive,ˌmiskənˈsēv,verb,félreért,misunderstand|misinterpret|misapprehend|mishear|miscomprehend|miscount,"rosszul értelmez"
13252,misconception,ˌmiskənˈsepSHən,noun,tévhit,,"helytelen értelmezés"
13253,misconduct,,noun,kötelességszegés,"misbehavior|bad manners|impoliteness|indiscretion|indelicacy|maladministration","neveletlenség|rossz igazgatás|csúnya viselkedés"
13254,misconstruction,ˌmiskənˈstrəkSHən,noun,"hamis magyarázat",,
13255,misconstrue,ˌmiskənˈstro͞o,verb,félremagyaráz,misinterpret,
13256,misconstruing,ˌmiskənˈstro͞o,verb,helytelenül,misinterpret|misconstrue,félremagyaráz
13257,miscreant,ˈmiskrēənt,noun,gonosztevő,malefactor|evil-doer|felon|thug|rogue|villain|bastard|scoundrel|rascal,gazember
13258,miscue,misˈkyo͞o,,gikszer,,
13259,misdeed,misˈdēd,noun,gaztett,"foul play|evildoing|sin|crime|iniquity|vice|offense",bűn
13260,misdeem,,,misdeem,,
13261,misdoing,misˈdo͞oiNG,noun,gonosztett,maleficence|malfeasance,
13262,misdoubt,,,kételkedik,,
13263,mise-en-scene,,,mise-en-scene,,
13264,misemploy,ˌmisˌimˈploi,,misemploy,,
13265,misemployment,,,misemployment,,
13266,miser,ˈmīzər,adjective,zsugori,pinching|niggardly|mingy|costive|niggard|miserly|avaricious|parsimonious|penurious,fösvény
13267,miserable,ˈmiz(ə)rəbəl,adjective,nyomorult,wretched|pimping|pathetic|pitiable|piteous|woeful|woesome|unhappy|infelicitous,szánalmas|boldogtalan
13268,miserableness,,,miserableness,,
13269,miserere,"-ˈri(ə)rē,ˌmizəˈre(ə)rē",noun,Miserere,Miserere,
13270,miserliness,ˈmīzərlēnis,noun,fösvénység,avarice|parsimony,szűkmarkúság|zsugoriság
13271,miserly,ˈmīzərlē,adjective,fukar,niggardly|stingy|skimpy|scrimp|mingy|miser|avaricious|parsimonious|penurious|pokey|penurious|lenten,fösvény|szegényes
13272,misery,ˈmiz(ə)rē,noun,szenvedés,affliction|pain|tribulation|excruciation|unhappiness|infelicity|anguish|torment,boldogtalanság|kín
13273,misestimate,,,misestimate,,
13274,misfire,,verb,"csütörtököt mond","peter out|hang fire","nem sül el"
13275,misfortune,misˈfôrCHən,noun,balszerencse,"bad luck|ill luck|mischance|misadventure|deuce|trouble|harm|mischief|malady|woe",baj
13276,misgauge,,,misgauge,,
13277,misgiving,misˈgiviNG,noun,aggodalom,concern|worry|anxiety|care|foreboding|catastrophe|wretchedness,"rossz előérzet|szerencsétlenség"
13278,misgovern,misˈgəvərn,verb,"rosszul kormányoz",,
13279,misguide,,,missguided,,
13280,mishandle,misˈhandəl,verb,"rosszul bánik vmivel",hurt|hit,bántalmaz
13281,mishap,ˈmisˌhap,noun,baleset,"accident|misadventure|bad luck|misfortune|ill luck|mischance|misadventure",balszerencse
13282,mishmash,"-ˌmäSH,ˈmiSHˌmaSH",noun,mishmash,hodgepodge|jumble|mish-mash|mix|mixture|blend|compound|admixture|hybrid,zagyvalék|keverék
13283,misimpression,,,misimpression,,
13284,misinform,ˌmisinˈfôrm,,hanyagságból,,
13285,misinterpret,ˌmisinˈtərprət,verb,félreért,misunderstand|misapprehend|mishear|miscomprehend|misconceive|misconstrue,félremagyaráz|félreértelmez
13286,misinterpretation,,noun,félremagyarázás,misreading,"hibás értelmezés|téves magyarázat"
13287,misjudge,ˌmisˈjəj,verb,lebecsül,"despise|disparage|underestimate|dispraise|play down","rosszul ítél meg|tévesen becsül"
13288,misjudging,,verb,misjudging,"misjudge|despise|disparage|underestimate|dispraise|play down|misjudge|misjudge","lebecsül|rosszul ítél meg|tévesen becsül"
13289,misjudgment,,noun,tévítélet,misjudgement,"téves megítélés|félreismerés"
13290,misknow,,,misknow,,
13291,misknowledge,,,misknowledge,,
13292,mislaid,,verb,elkallódott,lose|mislay|forfeit|shed|misplace|mislay|misplace|mislay,"elveszít|elhány|rossz helyre tesz"
13293,mislay,misˈlā,verb,elveszít,lose|forfeit|shed|misplace|misplace,"elhány|rossz helyre tesz"
13294,mislaying,misˈlā,verb,mislaying,lose|mislay|forfeit|shed|misplace|mislay|misplace|mislay,"elveszít|elhány|rossz helyre tesz"
13295,mislead,misˈlēd,verb,félrevezet,misguide|astray|hoodwink|bamboozle|deceive|slam|hocus|cheat|delude,becsap
13296,misleading,misˈlēdiNG,adjective,félrevezető,deceptive|illusory|illusive|fallacious|delusive|phantasmagoric,csalóka
13297,mislike,,,ellenszenv,,
13298,mismanage,misˈmanij,verb,"rosszul irányít",,
13299,mismeasure,,,mismeasure,,
13300,misorder,,,misorder,,
13301,misperceive,,,misperceive,,
13302,misplace,misˈplās,verb,elhány,mislay|mislay,"rossz helyre tesz|ügyetlenül alkalmaz"
13303,misplaced,misˈplāst,verb,rosszul,misplace|mislay|misplace|mislay|misplace,"elhány|rossz helyre tesz|ügyetlenül alkalmaz"
13304,misplacement,,,misplacement,,
13305,misprision,misˈpriZHən,,misprision,,
13306,misread,misˈrēd,verb,"rosszul olvas",,
13307,misreading,,noun,félreértés,misunderstanding|mistake|misapprehension|miscomprehension|cross-purposes|misinterpretation,félremagyarázás
13308,misrelate,,,misrelate,,
13309,misrepresent,ˌmisrepriˈzent,verb,hamisan,,"elferdítve ad elő|hamisan ír le"
13310,misrule,misˈro͞ol,noun,"rossz közigazgatás",,
13311,miss,mis,verb,hiányzik,"be absent|default|miss the point|miscarry|wide off the mark|indulge|forgive","elmulaszt|mulaszt|célt téveszt|eltéveszt|elnéz|elhibázza a célt"
13312,misshape,,,misshape,,
13313,misshapen,misˈSHāpən,adjective,alaktalan,formless|shapeless|unformed|unshapely|miscreated|lumpish,"idomtalan|torz alakú"
13314,misshaping,,,misshaping,,
13315,missing,ˈmisiNG,adjective,hiányzó,absent|lacking|wanting|lost|gone,elveszett|hiány
13316,mission,ˈmiSHən,noun,küldetés,errand|task|function|duty|role|project|deployment|action|sortie|application|commitment|mandate|commission|entrusting|authority|charge,misszió|feladat|bevetés|megbízás|harcfeladat
13317,missis,,,küldött,,
13318,missive,ˈmisiv,noun,hírnök,messenger|herald|forerunner|ambassador|pursuivant|letter|mail|epistle,levél
13319,misspend,misˈspend,verb,"rossz célokra költ pénzt",,
13320,misstate,misˈstāt,,misstate,,
13321,misstep,"misˈstep,ˈmisˌstep",noun,félrelépés,,
13322,missus,"-əs,ˈmisəz",noun,asszony,woman|missis,
13323,missy,ˈmisē,noun,kisasszonyka,,
13324,mist,mist,noun,köd,fog|haze|murk|mirk|gloom|gloominess|obscurity|darkness|blur|veil|tissue|veiling,homály|fátyol|párásság
13325,mistake,məˈstāk,noun,hiba,fault|error|failure|wrong|default|error|inaccuracy|fallacy|miscalculation|misapprehension|misunderstanding|misreading|misapprehension|miscomprehension|cross-purposes|sin|guilt|frailty|fault,tévedés|félreértés|vétek
13326,mistaken,məˈstākən,adjective,téves,incorrect|false|erroneous|improper|ill-founded,"tévedésben levő"
13327,mistakenly,məˈstākənlē,adverb,tévesen,incorrectly|erroneously,
13328,mister,ˈmistər,noun,uram,milord|lord|master|sir|monsieur|esquire,úr
13329,mistreat,misˈtrēt,verb,"rosszul kezel",maltreat|ill-treat|ill-use,"rosszul bánik vkivel"
13330,mistress,ˈmistris,noun,úrnő,lady|valentine|lover|paramour|light-o'-love,szerető
